"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
170,1,3,7.54200382908855,0.331616226658081,0.685567010309278,0.00904980437580142
269,1,3,7.31862097198092,0.332302618016904,0.686868686868687,-0.00246025043146182
322,1,3,8.21842644307301,0.335394763966193,0.696969696969697,-0.000479050742528634
361,1,3,7.70761546542192,0.327070707070707,0.35,0
352,1,3,7.40589378867215,0.327149041434756,0.676767676767677,0.000230529368228266
