"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
13,3,4,1.31265056155864,0.484381507705123,0.742948717948718,0.41510247994364
97,3,4,12.0576339066849,0.328180354267311,0.644230769230769,0.118944183317622
69,3,4,1.15496189374411,0.551537822111388,0.642592592592593,0.526822207295521
58,3,4,6.79066791743068,0.310019646365422,0.722537878787879,0.0875877420181248
34,3,4,3.24677740054154,0.762607626076261,0.855010893246187,0.721873353667386
