"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand","NA","NA","NA"
13,2,4,1.3123201579455,0.49833246796334,0.472830494728305,0.861788617886179,0.610631055250065,0.654545454545455,0.3981998607806
97,1,4,12.5585358232087,0.288649203903441,0.431818181818182,0.0332675065648279,NA,NA,NA
69,1,4,3.92259834715179,0.292378449408673,0.427083333333333,0.0230802481646826,NA,NA,NA
58,1,4,8.3560727697745,0.297553851770719,0.436680235187698,0.064698727784991,NA,NA,NA
34,1,4,4.9199316133042,0.470143613000756,0.688368055555556,0.370835201809733,NA,NA,NA
