"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
494,4,4,241.737361072377,0.434023895449335,0.794181818181818,0.739837398373984,0.766047001052262,0.787587412587413,0.671590349581487
500,4,4,212.23727280096,0.43582071427088,0.779005524861878,0.670972127804215,0.720964207450694,0.843194444444444,0.615106925938056
500,4,4,204.914570526382,0.407982017510147,0.785572468563865,0.6937463471654,0.736809435133457,0.805128205128205,0.610549311400785
500,4,4,192.185383287161,0.495133265544485,0.878491620111732,0.751493428912784,0.810045074050225,0.863196033562166,0.723969799148687
500,4,4,184.040858717209,0.455862502913119,0.752438109527382,0.662921348314607,0.704848910751932,0.863108245920746,0.586434988037647
