"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
100,4,4,205.132330348495,0.513821064558899,0.95922598479613,0.940379403794038,0.94970920287376,0.952083333333333,0.928642918041294
99,4,4,215.775490806663,0.431597053756768,0.776190476190476,0.664853840924541,0.716221164408642,0.839315636299497,0.609005934854197
99,4,4,208.19445486257,0.336553870025726,0.692874692874693,0.494447691408533,0.577080491132333,0.821737400530504,0.406103721111416
100,4,4,214.882248114741,0.43727119755952,0.843824701195219,0.632616487455197,0.723113690679413,0.924441786283892,0.61012682568679
100,4,4,257.234385852312,0.479945806213852,0.707805203468979,0.701255783212161,0.704515272244356,0.916908212560386,0.575309063755793
