"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.308,0.2751,0.3954,0.3002,0.3188
"Exp02",0.1688,0.2148,0.192,0.2407,0.4587
"Exp03",0.2298,0.2618,0.3943,0.3002,0.3235
"Exp04",0.1688,0.1707,0.192,0.2407,0.303
"Exp05",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp06",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp07",5.1429,18.1642,8.7856,8.6655,7.0421
"Exp08",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp09",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp10",1.0664,0.8999,2.5787,2.8319,1.212
"Exp11",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp12",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp13",0.9185,0.6632,2.861,2.2797,1.4634
"Exp14",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp15",5.6603,17.6298,8.8549,8.5184,7.9774
"Exp16",1.0395,0.7283,3.0544,1.7843,1.4319
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.0898,0.1395,0.1193,0.7409,0.1862
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.0812,0.14,0.1307,0.1345,0.1485
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.0897,0.122,0.1234,0.1339,0.1577
"Exp25",NA,NA,NA,NA,NA
"Exp26",NA,NA,NA,NA,NA
"Exp27",NA,NA,NA,NA,NA
"Exp28",0.088,0.1407,0.1138,0.1354,0.1864
"Exp29",0.0734,0.1514,0.1396,0.1345,0.1875
"Exp30",0.0701,0.1304,0.1261,0.1452,0.1593
"Exp31",NA,NA,NA,NA,NA
"Exp32",0.0735,0.19,0.1307,0.452,0.1997
"Exp33",0.1086,0.4793,0.1584,0.1575,0.158
"Exp34",NA,NA,NA,NA,NA
"Exp35",NA,NA,NA,NA,NA
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.1332,0.1312,0.127,0.1563,0.6321
"Exp38",NA,NA,NA,NA,NA
"Exp39",NA,NA,NA,NA,NA
"Exp40",NA,NA,NA,NA,NA
"Exp41",0.1137,0.1259,0.5189,0.1575,0.1977
"Exp42",0.1108,0.1311,0.1194,1.039,0.1848
"Exp43",0.1047,0.1332,0.1406,0.346,0.1585
"Exp44",NA,NA,NA,NA,NA
"Exp45",0.1135,0.2432,0.1939,0.1709,0.1929
"Exp46",0.1034,0.1389,0.1173,0.9183,0.8505
"Exp47",NA,NA,NA,NA,NA
"Exp48",NA,NA,NA,NA,NA
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.0925,0.1772,0.1279,1.8223,0.8006
"Exp51",NA,NA,NA,NA,NA
"Exp52",NA,NA,NA,NA,NA
"Exp53",NA,NA,NA,NA,NA
"Exp54",0.1034,0.1477,0.1274,0.9212,0.8645
"Exp55",NA,NA,NA,NA,NA
"Exp56",NA,NA,NA,NA,NA
"Exp57",NA,NA,NA,NA,NA
"Exp58",0.0985,0.1546,2.1332,0.8976,0.2866
"Exp59",0.2155,0.1393,0.1299,0.2267,0.3144
"Exp60",NA,NA,NA,NA,NA
"Exp61",NA,NA,NA,NA,NA
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.3185,0.1273,0.1493,0.9681,0.2909
"Exp64",NA,NA,NA,NA,NA
"Exp65",NA,NA,NA,NA,NA
"Exp66",NA,NA,NA,NA,NA
"Exp67",0.2044,0.1367,0.1479,0.1907,0.2993
"Exp68",NA,NA,NA,NA,NA
"Exp69",NA,NA,NA,NA,NA
"Exp70",NA,NA,NA,NA,NA
"Exp71",0.0791,0.2222,0.5159,0.1616,0.4036
"Exp72",0.8985,1.3621,0.7416,1.931,0.7504
"Exp73",0.094,0.1444,0.1385,0.1504,0.1959
"Exp74",1.0874,1.5101,0.7719,1.9539,1.0446
"Exp75",0.246,0.226,0.1755,0.2374,0.2505
"Exp76",0.7189,1.872,1.6035,1.993,1.5757
"Exp77",0.1132,0.1374,0.4769,0.1694,0.377
"Exp78",1.0402,2.2037,1.1711,1.5244,0.9551
"Exp79",0.2767,0.2458,0.1989,0.3045,0.3148
"Exp80",NA,NA,NA,NA,NA
"Exp81",NA,NA,NA,NA,NA
"Exp82",NA,NA,NA,NA,NA
"Exp83",NA,NA,NA,NA,NA
"Exp84",NA,NA,NA,NA,NA
"Exp85",NA,NA,NA,NA,NA
"Exp86",NA,NA,NA,NA,NA
"Exp87",NA,NA,NA,NA,NA
