"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.663,0.9499,0.5961,0.8324,0.8078
"Exp02",0.6859,0.947,0.7872,0.7733,0.5332
"Exp03",0.6832,0.9212,0.6139,0.8324,0.824
"Exp04",0.6859,0.9131,0.7872,0.7733,0.688
"Exp05",0,0,0,0,0
"Exp06",0,0,0,0,0
"Exp07",0.1825,0.0426,0.2681,0.0293,0.0133
"Exp08",0,0,0,0,0
"Exp09",0,0,0,0,0
"Exp10",0.3083,0.7004,0.4023,0.2744,0.5017
"Exp11",0,0,0,0,0
"Exp12",0,0,0,0,0
"Exp13",0.5775,0.7331,0.5762,0.5766,0.5933
"Exp14",0,0,0,0,0
"Exp15",0,0,0,0,0
"Exp16",0.5758,0.7066,0.4174,0.6432,0.5933
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.6676,0.941,0.8405,0.6639,0.7162
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.5712,0.941,0.8441,0.8499,0.7462
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.6695,0.7859,0.8292,0.8499,0.6682
"Exp25",NA,NA,NA,NA,NA
"Exp26",NA,NA,NA,NA,NA
"Exp27",NA,NA,NA,NA,NA
"Exp28",0.6477,0.9119,0.7032,0.8459,0.7162
"Exp29",0.6666,0.88,0.8158,0.8499,0.6301
"Exp30",0.6894,0.7373,0.6785,0.8499,0.7445
"Exp31",NA,NA,NA,NA,NA
"Exp32",0.6036,0.8625,0.7408,0.6567,0.6634
"Exp33",0.7792,0.5656,0.8169,0.8438,0.5871
"Exp34",NA,NA,NA,NA,NA
"Exp35",NA,NA,NA,NA,NA
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.7096,0.8306,0.7067,0.8499,0.514
"Exp38",NA,NA,NA,NA,NA
"Exp39",NA,NA,NA,NA,NA
"Exp40",NA,NA,NA,NA,NA
"Exp41",0.7728,0.8083,0.5898,0.8438,0.7487
"Exp42",0.7728,0.8257,0.7509,0.6027,0.7043
"Exp43",0.7985,0.7868,0.8984,0.7087,0.7821
"Exp44",NA,NA,NA,NA,NA
"Exp45",0.7474,0.8684,0.7424,0.8499,0.626
"Exp46",0.7324,0.8026,0.8035,0.6839,0.6661
"Exp47",NA,NA,NA,NA,NA
"Exp48",NA,NA,NA,NA,NA
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.6242,0.8723,0.9098,0.4632,0.6842
"Exp51",NA,NA,NA,NA,NA
"Exp52",NA,NA,NA,NA,NA
"Exp53",NA,NA,NA,NA,NA
"Exp54",0.786,0.7631,0.853,0.6839,0.5303
"Exp55",NA,NA,NA,NA,NA
"Exp56",NA,NA,NA,NA,NA
"Exp57",NA,NA,NA,NA,NA
"Exp58",0.6709,0.8857,0.8049,0.6904,0.7942
"Exp59",0.6874,0.8502,0.8789,0.8438,0.6456
"Exp60",NA,NA,NA,NA,NA
"Exp61",NA,NA,NA,NA,NA
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.7079,0.8164,0.7545,0.6886,0.8283
"Exp64",NA,NA,NA,NA,NA
"Exp65",NA,NA,NA,NA,NA
"Exp66",NA,NA,NA,NA,NA
"Exp67",0.7871,0.7827,0.7903,0.8438,0.7515
"Exp68",NA,NA,NA,NA,NA
"Exp69",NA,NA,NA,NA,NA
"Exp70",NA,NA,NA,NA,NA
"Exp71",0.6648,0.7257,0.719,0.8499,0.6847
"Exp72",0.7133,0.7245,0.5005,0.6113,0.5703
"Exp73",0.7436,0.7707,0.8732,0.8499,0.6169
"Exp74",0.6657,0.7292,0.5311,0.6067,0.6589
"Exp75",0.7113,0.9469,0.8465,0.8438,0.8064
"Exp76",0.7722,0.8477,0.4848,0.5054,0.4834
"Exp77",0.7562,0.7798,0.5297,0.8499,0.5874
"Exp78",0.6992,0.7247,0.6154,0.5928,0.5699
"Exp79",0.7506,0.9123,0.8558,0.8438,0.7363
"Exp80",NA,NA,NA,NA,NA
"Exp81",NA,NA,NA,NA,NA
"Exp82",NA,NA,NA,NA,NA
"Exp83",NA,NA,NA,NA,NA
"Exp84",NA,NA,NA,NA,NA
"Exp85",NA,NA,NA,NA,NA
"Exp86",NA,NA,NA,NA,NA
"Exp87",NA,NA,NA,NA,NA
