"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
100,3,3,1.27853279825175,0.580579808608681,0.868662186927306,0.862340812613705,0.865489957395009,0.929100441804616,0.798663350656316
100,3,3,1.05602481238327,0.604990631837766,0.944547134935305,0.938763012859767,0.941646191646192,0.968393613554904,0.913049362999911
100,3,3,1.26897500175826,0.559794961310235,0.922419059254734,0.914597213809812,0.918491484184915,0.960925039872408,0.877960219042364
100,3,3,0.99039114136772,0.59516548873321,0.924551638837353,0.922270203578038,0.923409512044472,0.95959595959596,0.886183538223362
99,3,3,1.1090676844519,0.598726095224421,0.903146206045651,0.904820766378245,0.903982710713183,0.950311737598265,0.857293084010058
