"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
100,3,3,1.36148764521365,0.581099987209507,0.900422450211225,0.904790782292298,0.902601330913491,0.951143451143451,0.853769488456514
100,3,3,1.06047622408299,0.607313817253073,0.964351567301782,0.960808328230251,0.962576687116564,0.978494623655914,0.944203285935846
100,3,3,1.30412449428024,0.544520258637217,0.865689865689866,0.858873410054512,0.862268166615993,0.935185185185185,0.793747609657728
99,3,3,1.05182039156766,0.591297845159041,0.92350400987045,0.92350400987045,0.92350400987045,0.961904761904762,0.886255586920616
99,3,3,1.20290492022426,0.595376970242308,0.92,0.92398022249691,0.921985815602837,0.961904761904762,0.883980971526771
