"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
100,3,3,1.25444858704927,0.57939623151088,0.8531211750306,0.845360824742268,0.849223271398112,0.918823099415205,0.774418293343772
100,3,3,1.03654327593715,0.604990631837766,0.944547134935305,0.938763012859767,0.941646191646192,0.968393613554904,0.913049362999911
100,3,3,2.50461968697802,0.363861500783406,0.530369194124653,0.809206541490006,0.640767386091127,0.781372549019608,0.398308730726867
99,3,3,0.982737993286068,0.599108161059993,0.923409512044472,0.922270203578038,0.922839506172839,0.96017316017316,0.885301989896936
99,3,3,1.09990172137067,0.598726095224421,0.903146206045651,0.904820766378245,0.903982710713183,0.950311737598265,0.857293084010058
