"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
81,4,4,364.84163957188,0.74108818011257,0.85375,0.667674570483845
138,4,4,327.119935340846,0.72355613238157,0.773863636363636,0.6269291806359
177,4,4,285.028503379849,0.703992657182194,0.750381850853549,0.655147630783115
209,4,4,278.334130952136,0.663260340632603,0.847701149425287,0.571197599670421
234,4,4,301.592404478494,0.679294239750908,0.717391304347826,0.636604709625827
