"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
100,7,4,0.718891829821591,0.918208373904576,0.903030303030303,0.772205525358233
100,7,5,1.87199656529593,0.850855745721271,0.943650793650794,0.847719839534907
100,7,6,1.60346539580151,0.468832891246684,0.741112861936379,0.484814387097411
100,7,8,1.99301096276123,0.467557251908397,0.693892339544513,0.50539823236878
100,7,7,1.57565777352589,0.455153203342618,0.709322149481724,0.483421834049029
