"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
1,1,4,7.03364738187838,0.252929292929293,0.31,0
1,1,4,6.31959520435424,0.246666666666667,0.29,0
1,1,4,6.31018585719047,0.243434343434343,0.27,0
1,1,4,6.25389135246798,0.245050505050505,0.29,0
1,1,4,6.28429564838287,0.245454545454545,0.29,0
