"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
102,1,4,7.05949965843054,0.251998317206563,0.403061224489796,-0.00245802629509195
164,1,4,6.30059412854623,0.245928674500103,0.641414141414141,-0.00194626567070051
201,1,4,6.30512417972255,0.244469273743017,0.342105263157895,0.00264551027767762
230,1,4,6.28072529985647,0.245050505050505,0.29,0
235,1,4,6.33856486734547,0.245454545454545,0.29,0
