"numMicroClusters","numMacroClusters","numClasses","SSQ","silhouette","precision","recall","F1","purity","cRand"
99,4,4,1.2309938448327,0.469091379312912,0.637401855817273,0.713258785942492,0.67320015077271,0.837164427215539,0.554079353333238
100,4,4,0.786659288992864,0.57889033471944,0.898170246618934,0.924651924651925,0.911218724778047,0.954044117647059,0.88158546300084
100,4,4,0.800832662304903,0.554387430540959,0.860580912863071,0.860580912863071,0.860580912863071,0.919871794871795,0.815721099778958
100,4,4,0.902219443155732,0.514243856795156,0.812086092715232,0.80873866446826,0.810408921933086,0.890096618357488,0.749037427283759
100,4,4,0.890079804558674,0.554689376080541,0.910140148392416,0.908641975308642,0.909390444810544,0.94875,0.879947216462114
