"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
143,3,3,4.05643702987948,0.334019204389575,0.845744680851064,0.00249850569240548
249,3,3,5.20227727210554,0.328986116954144,0.433673469387755,-0.00267038164877736
272,3,3,5.76576616160449,0.333535353535354,0.4,0
306,3,3,4.41038640791234,0.327121245340934,0.8359375,-0.00100934998796645
294,3,3,4.74146283513434,0.326736755308184,0.671717171717172,-0.000388146962143602
