"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.1863,0.3132,0.3311,0.2474,0.3401
"Exp02",0.2317,0.4321,0.2488,0.1996,0.9738
"Exp03",0.1863,0.3132,0.3311,0.2474,0.3401
"Exp04",0.2336,0.4321,0.2488,0.1996,0.9738
"Exp05",8.1591,11.3909,4.9364,8.287,5.1605
"Exp06",6.8604,11.3993,4.9335,8.2872,5.1602
"Exp07",1.3123,12.5585,3.9226,8.3561,4.9199
"Exp08",8.1591,11.3909,4.9364,8.287,5.1605
"Exp09",6.8604,11.3993,4.9335,8.2872,5.1602
"Exp10",1.3127,12.0576,1.155,6.7907,3.2468
"Exp11",8.1591,11.3909,4.9364,8.287,5.1605
"Exp12",6.8604,11.3993,4.9335,8.2872,5.1602
"Exp13",1.3562,1.3006,1.2861,4.0531,3.3072
"Exp14",8.1591,11.3909,4.9364,8.287,5.1605
"Exp15",6.8604,11.3993,4.9335,8.2872,5.1602
"Exp16",2.2134,1.2934,1.2745,3.9098,3.3005
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.1231,0.1573,0.1361,0.1335,0.1618
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.1281,0.16,0.1371,0.1366,0.163
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.1253,0.1603,0.1376,0.1337,0.1631
"Exp25",0.124,0.1523,0.1358,0.144,0.1625
"Exp26",0.1347,0.1628,0.1379,0.1374,0.1628
"Exp27",0.125,0.1585,0.1365,0.1329,0.1613
"Exp28",0.1226,0.1637,0.1373,0.1371,0.1623
"Exp29",0.1334,0.1602,0.1345,0.1399,0.1616
"Exp30",0.1338,0.1774,0.8164,0.1385,0.1886
"Exp31",0.1265,0.1702,0.9278,0.1518,0.1694
"Exp32",0.1269,0.1699,0.1551,0.1382,0.1643
"Exp33",0.1719,1.6388,0.1393,1.3145,0.1671
"Exp34",NA,NA,NA,NA,NA
"Exp35",0.1939,0.1775,0.1763,1.3103,1.177
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.2133,0.2,0.1728,0.1402,0.1693
"Exp38",1.2777,0.1899,0.1643,0.1427,0.1683
"Exp39",1.3459,0.1996,0.1764,1.3091,0.1675
"Exp40",0.176,1.6419,0.1687,1.314,0.1681
"Exp41",0.1627,1.634,0.1741,0.1363,0.1674
"Exp42",1.2683,0.1856,0.1906,0.1458,0.1675
"Exp43",0.1492,1.6248,0.2229,0.1538,1.268
"Exp44",1.3019,0.2078,0.1971,1.3243,0.1691
"Exp45",0.1394,0.1883,0.2135,1.3129,0.2063
"Exp46",0.1228,1.6376,0.2318,0.2376,0.1738
"Exp47",NA,NA,NA,NA,NA
"Exp48",0.1229,0.4019,0.1493,0.2283,0.9714
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.1229,2.786,1.0086,0.2237,1.3548
"Exp51",0.1315,2.7821,1.0877,1.4871,0.1619
"Exp52",0.1217,0.2006,0.2152,0.2379,0.1882
"Exp53",0.1232,0.4578,0.1479,0.2278,0.1888
"Exp54",0.1227,0.2527,0.1949,0.2378,0.1714
"Exp55",0.1493,0.178,0.2147,1.3913,0.1741
"Exp56",0.1222,0.2067,0.2309,0.2594,0.1793
"Exp57",0.2126,0.1867,0.1692,0.2953,0.1662
"Exp58",0.211,0.1863,0.1695,0.1453,0.1864
"Exp59",0.1385,0.1841,0.653,1.4718,0.2797
"Exp60",NA,NA,NA,NA,NA
"Exp61",0.1378,1.729,0.3049,0.3156,0.1806
"Exp62",NA,NA,NA,NA,NA
"Exp63",1.2728,2.171,0.6637,0.3104,1.1626
"Exp64",0.3114,0.2101,0.7945,0.4525,1.2063
"Exp65",1.313,0.3027,0.2721,0.3429,0.4211
"Exp66",1.2966,0.1592,0.8229,0.3372,1.2161
"Exp67",1.2674,0.2839,0.4045,0.3352,0.1709
"Exp68",0.2467,0.2082,0.4331,0.4735,0.2263
"Exp69",1.311,0.2468,1.175,0.2643,0.1674
"Exp70",1.3232,0.2331,0.2576,0.3084,0.1654
"Exp71",0.2835,1.6839,0.2585,0.1629,0.2007
"Exp72",2.0867,4.9504,4.883,3.4681,1.6
"Exp73",0.1217,0.1593,0.1436,0.1371,0.1623
"Exp74",1.6627,3.2264,2.4522,4.3692,4.5955
"Exp75",0.1975,0.2502,0.2631,0.2766,0.2909
"Exp76",1.7368,2.4119,2.338,5.4562,2.0071
"Exp77",1.3221,0.1659,0.1418,0.1431,0.1858
"Exp78",3.5832,4.2028,2.7599,1.6648,3.7035
"Exp79",1.33,3.3355,0.253,0.273,0.3371
"Exp80",0.1217,0.1609,0.135,0.1332,0.1602
"Exp81",0.2567,2.9554,1.7137,2.3884,0.2708
"Exp82",0.1368,0.1831,0.1803,0.1765,0.2097
"Exp83",0.2567,2.9554,1.7137,2.3884,0.2708
"Exp84",0.1471,0.1724,0.1778,1.3141,0.1672
"Exp85",0.2518,2.9225,1.7097,2.144,0.2696
"Exp86",1.3133,1.7247,0.1811,1.3479,1.319
"Exp87",0.2518,2.9225,1.7097,2.144,0.2696
