"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.7902,0.9032,0.9233,0.9007,0.8299
"Exp02",0.8005,0.8388,0.9416,0.8985,0.9443
"Exp03",0.7902,0.9032,0.9233,0.9007,0.8299
"Exp04",0.8032,0.8388,0.9416,0.8985,0.9443
"Exp05",0.35,0.34,0.34,0.34,0.35
"Exp06",0.43,0.34,0.34,0.34,0.35
"Exp07",0.4728,0.4318,0.4271,0.4367,0.6884
"Exp08",0.35,0.34,0.34,0.34,0.35
"Exp09",0.35,0.34,0.34,0.34,0.35
"Exp10",0.7429,0.6442,0.6426,0.7225,0.855
"Exp11",0.35,0.34,0.34,0.34,0.35
"Exp12",0.43,0.34,0.34,0.34,0.35
"Exp13",0.7572,0.9032,0.8667,0.8796,0.7367
"Exp14",0.35,0.34,0.34,0.34,0.35
"Exp15",0.43,0.34,0.34,0.34,0.35
"Exp16",0.7572,0.9032,0.8823,0.8796,0.7367
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.8876,0.9032,0.9204,0.8712,0.93
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.8876,0.9032,0.9204,0.8712,0.93
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.8876,0.9032,0.9204,0.8712,0.93
"Exp25",0.8876,0.9032,0.9233,0.8712,0.93
"Exp26",0.8876,0.9032,0.9204,0.8712,0.93
"Exp27",0.8876,0.9032,0.9204,0.8712,0.93
"Exp28",0.8876,0.9032,0.9233,0.8712,0.93
"Exp29",0.8876,0.9032,0.9233,0.8712,0.93
"Exp30",0.887,0.9032,0.809,0.8712,0.93
"Exp31",0.8876,0.9032,0.7991,0.8712,0.9282
"Exp32",0.8876,0.9032,0.9183,0.8712,0.9295
"Exp33",0.8876,0.798,0.9233,0.8071,0.93
"Exp34",NA,NA,NA,NA,NA
"Exp35",0.8876,0.9032,0.9183,0.8071,0.8271
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.8876,0.9032,0.9183,0.8712,0.93
"Exp38",0.787,0.9032,0.9183,0.8712,0.93
"Exp39",0.8038,0.9032,0.9183,0.8071,0.93
"Exp40",0.8876,0.6473,0.9183,0.8006,0.93
"Exp41",0.8876,0.8077,0.9183,0.8712,0.93
"Exp42",0.7897,0.9032,0.9183,0.8712,0.93
"Exp43",0.8876,0.7804,0.9183,0.8712,0.8188
"Exp44",0.787,0.9032,0.9183,0.8071,0.9295
"Exp45",0.8876,0.9032,0.9183,0.8071,0.93
"Exp46",0.8876,0.7804,0.9233,0.8712,0.93
"Exp47",NA,NA,NA,NA,NA
"Exp48",0.887,0.9032,0.9204,0.8712,0.93
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.8876,0.7299,0.7771,0.8712,0.8188
"Exp51",0.8876,0.6521,0.7845,0.684,0.93
"Exp52",0.887,0.9032,0.9233,0.8712,0.93
"Exp53",0.8876,0.9003,0.9204,0.8712,0.93
"Exp54",0.887,0.9032,0.9233,0.8712,0.93
"Exp55",0.887,0.9032,0.9187,0.684,0.93
"Exp56",0.8876,0.9032,0.9233,0.8712,0.9295
"Exp57",0.8876,0.9032,0.9233,0.8712,0.9295
"Exp58",0.8876,0.9032,0.9233,0.8712,0.93
"Exp59",0.8876,0.9032,0.8823,0.7947,0.93
"Exp60",NA,NA,NA,NA,NA
"Exp61",0.8876,0.7954,0.9183,0.8712,0.93
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.7809,0.7889,0.8823,0.8712,0.7207
"Exp64",0.8876,0.9032,0.809,0.8712,0.8141
"Exp65",0.8038,0.9032,0.9183,0.8712,0.93
"Exp66",0.6636,0.9032,0.809,0.8712,0.7237
"Exp67",0.787,0.9032,0.9183,0.8712,0.93
"Exp68",0.887,0.9032,0.9187,0.8712,0.93
"Exp69",0.7783,0.9017,0.8057,0.8712,0.93
"Exp70",0.7783,0.9032,0.9233,0.8712,0.9295
"Exp71",0.8876,0.7676,0.9233,0.8712,0.93
"Exp72",0.8866,0.7846,0.7177,0.7228,0.841
"Exp73",0.8876,0.9032,0.9233,0.8712,0.93
"Exp74",0.8872,0.7889,0.6889,0.8458,0.554
"Exp75",0.8865,0.9032,0.9233,0.8712,0.9272
"Exp76",0.8222,0.9032,0.8358,0.7679,0.6661
"Exp77",0.7809,0.9032,0.9233,0.8712,0.93
"Exp78",0.8594,0.9032,0.7025,0.877,0.8503
"Exp79",0.7897,0.7765,0.9233,0.8712,0.9272
"Exp80",0.887,0.9032,0.9204,0.8712,0.93
"Exp81",0.887,0.7949,0.8254,0.7947,0.9282
"Exp82",0.8876,0.9032,0.9233,0.8712,0.93
"Exp83",0.887,0.7949,0.8254,0.7947,0.9282
"Exp84",0.887,0.9032,0.9183,0.8071,0.93
"Exp85",0.887,0.7949,0.8254,0.7947,0.9282
"Exp86",0.7964,0.7889,0.9233,0.798,0.8328
"Exp87",0.887,0.7949,0.8254,0.7947,0.9282
