"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.611,0.7901,0.6703,0.3901,0.5476
"Exp02",0.5121,0.5008,0.4123,0.4177,0.5317
"Exp03",0.611,0.7901,0.6703,0.3901,0.5476
"Exp04",0.5149,0.5008,0.4123,0.4177,0.5317
"Exp05",NA,NA,NA,NA,NA
"Exp06",NA,NA,NA,NA,NA
"Exp07",NA,NA,NA,NA,NA
"Exp08",NA,NA,NA,NA,NA
"Exp09",NA,NA,NA,NA,NA
"Exp10",NA,NA,NA,NA,NA
"Exp11",NA,NA,NA,NA,NA
"Exp12",NA,NA,NA,NA,NA
"Exp13",0.2745,0.7901,0.5949,0.7239,0.3202
"Exp14",NA,NA,NA,NA,NA
"Exp15",NA,NA,NA,NA,NA
"Exp16",0.2745,0.7901,0.6236,0.7239,0.3202
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.7531,0.7901,0.6727,0.7629,0.727
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.7531,0.7901,0.6727,0.7629,0.727
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.7531,0.7901,0.6727,0.7629,0.727
"Exp25",0.7531,0.7901,0.6703,0.7629,0.727
"Exp26",0.7531,0.7901,0.6727,0.7629,0.727
"Exp27",0.7531,0.7901,0.6727,0.7629,0.727
"Exp28",0.7531,0.7901,0.6703,0.7629,0.727
"Exp29",0.7531,0.7901,0.6703,0.7629,0.727
"Exp30",0.7521,0.7901,0.6229,0.7629,0.727
"Exp31",0.7531,0.7901,0.6073,0.7629,0.731
"Exp32",0.7531,0.7901,0.6772,0.7629,0.7237
"Exp33",0.7531,0.6666,0.6703,0.6932,0.727
"Exp34",NA,NA,NA,NA,NA
"Exp35",0.7531,0.7901,0.6772,0.6932,0.622
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.7531,0.7901,0.6772,0.7629,0.727
"Exp38",0.6506,0.7901,0.6772,0.7629,0.727
"Exp39",0.6825,0.7901,0.6772,0.6932,0.727
"Exp40",0.7531,0.7203,0.6772,0.6672,0.727
"Exp41",0.7531,0.6635,0.6772,0.7629,0.727
"Exp42",0.6706,0.7901,0.6772,0.7629,0.727
"Exp43",0.7531,0.6768,0.6772,0.7629,0.6196
"Exp44",0.665,0.7901,0.6772,0.6932,0.7237
"Exp45",0.7531,0.7901,0.6772,0.6932,0.727
"Exp46",0.7531,0.6768,0.6703,0.7629,0.727
"Exp47",NA,NA,NA,NA,NA
"Exp48",0.7521,0.7901,0.6679,0.7629,0.727
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.7531,0.6238,0.5356,0.7629,0.6248
"Exp51",0.7531,0.5907,0.5608,0.7313,0.727
"Exp52",0.7521,0.7901,0.6703,0.7629,0.727
"Exp53",0.7531,0.7784,0.6679,0.7629,0.727
"Exp54",0.7521,0.7901,0.6703,0.7629,0.727
"Exp55",0.7521,0.7901,0.6723,0.7313,0.727
"Exp56",0.7531,0.7901,0.6703,0.7629,0.7237
"Exp57",0.7531,0.7901,0.6703,0.7629,0.7237
"Exp58",0.7531,0.7901,0.6703,0.7629,0.727
"Exp59",0.7531,0.7901,0.6289,0.5552,0.727
"Exp60",NA,NA,NA,NA,NA
"Exp61",0.7531,0.6644,0.6772,0.7629,0.727
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.6821,0.65,0.6289,0.7629,0.4828
"Exp64",0.7531,0.7901,0.6229,0.7629,0.6229
"Exp65",0.6825,0.7901,0.6772,0.7629,0.727
"Exp66",0.6981,0.7901,0.6229,0.7629,0.6269
"Exp67",0.665,0.7901,0.6772,0.7629,0.727
"Exp68",0.7521,0.7901,0.6723,0.7629,0.727
"Exp69",0.6712,0.7745,0.5707,0.7629,0.727
"Exp70",0.6712,0.7901,0.6703,0.7629,0.7237
"Exp71",0.7531,0.4945,0.6703,0.7629,0.727
"Exp72",0.7433,0.3386,0.1751,0.6512,0.5094
"Exp73",0.7531,0.7901,0.6703,0.7629,0.727
"Exp74",0.7415,0.65,0.5286,0.6863,-0.0157
"Exp75",0.7528,0.7901,0.6703,0.7629,0.7284
"Exp76",0.5687,0.7901,0.5585,0.5007,0.567
"Exp77",0.6821,0.7901,0.6703,0.7629,0.727
"Exp78",NA,NA,NA,NA,NA
"Exp79",NA,NA,NA,NA,NA
"Exp80",0.7521,0.7901,0.6727,0.7629,0.727
"Exp81",0.7521,0.4924,0.5579,0.5552,0.731
"Exp82",0.7531,0.7901,0.6703,0.7629,0.727
"Exp83",0.7521,0.4924,0.5579,0.5552,0.731
"Exp84",0.7521,0.7901,0.6772,0.6932,0.727
"Exp85",0.7521,0.4924,0.5579,0.5552,0.731
"Exp86",0.6793,0.6651,0.6703,0.6882,0.6235
"Exp87",0.7521,0.4924,0.5579,0.5552,0.731
