"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.8194,0.9009,0.9123,0.8186,0.8303
"Exp02",0.7627,0.7696,0.8901,0.8171,0.8976
"Exp03",0.8194,0.9009,0.9123,0.8186,0.8303
"Exp04",0.7588,0.7696,0.8901,0.8171,0.8976
"Exp05",NA,NA,NA,NA,NA
"Exp06",NA,NA,NA,NA,NA
"Exp07",NA,NA,NA,NA,NA
"Exp08",NA,NA,NA,NA,NA
"Exp09",NA,NA,NA,NA,NA
"Exp10",NA,NA,NA,NA,NA
"Exp11",NA,NA,NA,NA,NA
"Exp12",NA,NA,NA,NA,NA
"Exp13",0.6092,0.9009,0.8093,0.8492,0.6714
"Exp14",NA,NA,NA,NA,NA
"Exp15",NA,NA,NA,NA,NA
"Exp16",0.6092,0.9009,0.8412,0.8492,0.6714
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.8791,0.9009,0.9124,0.8514,0.9253
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.8791,0.9009,0.9124,0.8514,0.9253
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.8791,0.9009,0.9124,0.8514,0.9253
"Exp25",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp26",0.8791,0.9009,0.9124,0.8514,0.9253
"Exp27",0.8791,0.9009,0.9124,0.8514,0.9253
"Exp28",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp29",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp30",0.882,0.9009,0.7094,0.8514,0.9253
"Exp31",0.8791,0.9009,0.6916,0.8514,0.929
"Exp32",0.8791,0.9009,0.9148,0.8514,0.924
"Exp33",0.8791,0.6801,0.9123,0.6435,0.9253
"Exp34",NA,NA,NA,NA,NA
"Exp35",0.8791,0.9009,0.9148,0.6435,0.7201
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.8791,0.9009,0.9148,0.8514,0.9253
"Exp38",0.6526,0.9009,0.9148,0.8514,0.9253
"Exp39",0.6505,0.9009,0.9148,0.6435,0.9253
"Exp40",0.8791,0.6672,0.9148,0.6468,0.9253
"Exp41",0.8791,0.6852,0.9148,0.8514,0.9253
"Exp42",0.6626,0.9009,0.9148,0.8514,0.9253
"Exp43",0.8791,0.6722,0.9148,0.8514,0.7148
"Exp44",0.6526,0.9009,0.9148,0.6435,0.924
"Exp45",0.8791,0.9009,0.9148,0.6435,0.9253
"Exp46",0.8791,0.6722,0.9123,0.8514,0.9253
"Exp47",NA,NA,NA,NA,NA
"Exp48",0.882,0.9009,0.9124,0.8514,0.9253
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.8791,0.6713,0.6454,0.8514,0.7148
"Exp51",0.8791,0.6595,0.6608,0.6362,0.9253
"Exp52",0.882,0.9009,0.9123,0.8514,0.9253
"Exp53",0.8791,0.8981,0.9124,0.8514,0.9253
"Exp54",0.882,0.9009,0.9123,0.8514,0.9253
"Exp55",0.882,0.9009,0.9132,0.6362,0.9253
"Exp56",0.8791,0.9009,0.9123,0.8514,0.924
"Exp57",0.8791,0.9009,0.9123,0.8514,0.924
"Exp58",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp59",0.8791,0.9009,0.8412,0.6509,0.9253
"Exp60",NA,NA,NA,NA,NA
"Exp61",0.8791,0.669,0.9148,0.8514,0.9253
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.6593,0.6758,0.8412,0.8514,0.6704
"Exp64",0.8791,0.9009,0.7094,0.8514,0.7206
"Exp65",0.6505,0.9009,0.9148,0.8514,0.9253
"Exp66",0.6411,0.9009,0.7094,0.8514,0.7049
"Exp67",0.6526,0.9009,0.9148,0.8514,0.9253
"Exp68",0.882,0.9009,0.9132,0.8514,0.9253
"Exp69",0.6498,0.8966,0.6902,0.8514,0.9253
"Exp70",0.6498,0.9009,0.9123,0.8514,0.924
"Exp71",0.8791,0.6774,0.9123,0.8514,0.9253
"Exp72",0.8826,0.6864,0.5975,0.6534,0.7696
"Exp73",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp74",0.8839,0.6758,0.6807,0.797,0.477
"Exp75",0.8858,0.9009,0.9123,0.8514,0.9273
"Exp76",0.7306,0.9009,0.6825,0.6851,0.7042
"Exp77",0.6593,0.9009,0.9123,0.8514,0.9253
"Exp78",NA,NA,NA,NA,NA
"Exp79",NA,NA,NA,NA,NA
"Exp80",0.882,0.9009,0.9124,0.8514,0.9253
"Exp81",0.882,0.691,0.677,0.6509,0.929
"Exp82",0.8791,0.9009,0.9123,0.8514,0.9253
"Exp83",0.882,0.691,0.677,0.6509,0.929
"Exp84",0.882,0.9009,0.9148,0.6435,0.9253
"Exp85",0.882,0.691,0.677,0.6509,0.929
"Exp86",0.6562,0.6758,0.9123,0.6395,0.7153
"Exp87",0.882,0.691,0.677,0.6509,0.929
