"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.8381,0.9875,0.9879,0.888,0.8116
"Exp02",0.7517,0.7572,0.9423,0.8827,0.9321
"Exp03",0.8381,0.9875,0.9879,0.888,0.8116
"Exp04",0.7509,0.7572,0.9423,0.8827,0.9321
"Exp05",NA,NA,NA,NA,NA
"Exp06",NA,NA,NA,NA,NA
"Exp07",NA,NA,NA,NA,NA
"Exp08",NA,NA,NA,NA,NA
"Exp09",NA,NA,NA,NA,NA
"Exp10",NA,NA,NA,NA,NA
"Exp11",NA,NA,NA,NA,NA
"Exp12",NA,NA,NA,NA,NA
"Exp13",0.833,0.9875,0.879,0.9652,0.8116
"Exp14",NA,NA,NA,NA,NA
"Exp15",NA,NA,NA,NA,NA
"Exp16",0.833,0.9875,0.9089,0.9652,0.8116
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp25",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp26",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp27",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp28",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp29",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp30",0.9719,0.9875,0.9851,0.9584,0.9903
"Exp31",0.9704,0.9875,0.9495,0.9584,0.9917
"Exp32",0.9704,0.9875,0.9858,0.9584,0.9889
"Exp33",0.9704,0.9765,0.9879,0.9652,0.9903
"Exp34",NA,NA,NA,NA,NA
"Exp35",0.9704,0.9875,0.9858,0.9652,0.9889
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.9704,0.9875,0.9858,0.9584,0.9903
"Exp38",0.9719,0.9875,0.9858,0.9584,0.9903
"Exp39",0.9712,0.9875,0.9858,0.9652,0.9903
"Exp40",0.9704,0.9883,0.9858,0.9621,0.9903
"Exp41",0.9704,0.9773,0.9858,0.9584,0.9903
"Exp42",0.9712,0.9875,0.9858,0.9584,0.9903
"Exp43",0.9704,0.9795,0.9858,0.9584,0.9903
"Exp44",0.9719,0.9875,0.9858,0.9652,0.9889
"Exp45",0.9704,0.9875,0.9858,0.9652,0.9903
"Exp46",0.9704,0.9795,0.9879,0.9584,0.9903
"Exp47",NA,NA,NA,NA,NA
"Exp48",0.9719,0.9875,0.9858,0.9584,0.9903
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.9704,0.9574,0.8641,0.9584,0.9903
"Exp51",0.9704,0.9406,0.9082,0.9697,0.9903
"Exp52",0.9719,0.9875,0.9879,0.9584,0.9903
"Exp53",0.9704,0.9831,0.9858,0.9584,0.9903
"Exp54",0.9719,0.9875,0.9879,0.9584,0.9903
"Exp55",0.9719,0.9875,0.9851,0.9697,0.9903
"Exp56",0.9704,0.9875,0.9879,0.9584,0.9889
"Exp57",0.9704,0.9875,0.9879,0.9584,0.9889
"Exp58",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp59",0.9704,0.9875,0.9089,0.9606,0.9903
"Exp60",NA,NA,NA,NA,NA
"Exp61",0.9704,0.9758,0.9858,0.9584,0.9903
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.9734,0.9773,0.9089,0.9584,0.8767
"Exp64",0.9704,0.9875,0.9851,0.9584,0.9924
"Exp65",0.9712,0.9875,0.9858,0.9584,0.9903
"Exp66",0.9778,0.9875,0.9851,0.9584,0.9917
"Exp67",0.9719,0.9875,0.9858,0.9584,0.9903
"Exp68",0.9719,0.9875,0.9851,0.9584,0.9903
"Exp69",0.9749,0.9831,0.9865,0.9584,0.9903
"Exp70",0.9749,0.9875,0.9879,0.9584,0.9889
"Exp71",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp72",0.9719,0.92,0.7374,0.9417,0.8823
"Exp73",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp74",0.9734,0.9773,0.9438,0.9107,0.678
"Exp75",0.9741,0.9875,0.9879,0.9584,0.9896
"Exp76",0.8108,0.9875,0.9915,0.8047,0.9737
"Exp77",0.9734,0.9875,0.9879,0.9584,0.9903
"Exp78",NA,NA,NA,NA,NA
"Exp79",NA,NA,NA,NA,NA
"Exp80",0.9719,0.9875,0.9858,0.9584,0.9903
"Exp81",0.9719,0.8335,0.9907,0.9606,0.9917
"Exp82",0.9704,0.9875,0.9879,0.9584,0.9903
"Exp83",0.9719,0.8335,0.9907,0.9606,0.9917
"Exp84",0.9719,0.9875,0.9858,0.9652,0.9903
"Exp85",0.9719,0.8335,0.9907,0.9606,0.9917
"Exp86",0.9704,0.9773,0.9879,0.9667,0.9889
"Exp87",0.9719,0.8335,0.9907,0.9606,0.9917
