"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.6746,0.5703,0.8957,0.8948,0.9549
"Exp02",0.6816,0.6322,0.7468,0.8733,0.9758
"Exp03",0.6746,0.5703,0.8957,0.8948,0.9549
"Exp04",0.6816,0.6322,0.7468,0.8733,0.9758
"Exp05",NA,NA,NA,NA,NA
"Exp06",NA,NA,NA,NA,NA
"Exp07",NA,NA,NA,NA,NA
"Exp08",NA,NA,NA,NA,NA
"Exp09",NA,NA,NA,NA,NA
"Exp10",NA,NA,NA,NA,NA
"Exp11",NA,NA,NA,NA,NA
"Exp12",NA,NA,NA,NA,NA
"Exp13",0.6785,0.5909,0.6429,0.9312,0.9333
"Exp14",NA,NA,NA,NA,NA
"Exp15",NA,NA,NA,NA,NA
"Exp16",0.6981,0.5938,0.9487,0.9716,0.943
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.7062,0.5757,0.6521,0.6987,0.528
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.7336,0.5411,0.652,0.6762,0.5211
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.7336,0.5744,0.6573,0.7053,0.5068
"Exp25",NA,NA,NA,NA,NA
"Exp26",NA,NA,NA,NA,NA
"Exp27",NA,NA,NA,NA,NA
"Exp28",0.674,0.5512,0.6416,0.6867,0.5217
"Exp29",0.688,0.6026,0.6521,0.7016,0.5228
"Exp30",0.7336,0.6385,0.6202,0.6572,0.5593
"Exp31",NA,NA,NA,NA,NA
"Exp32",0.6828,0.6356,0.6237,0.6374,0.4913
"Exp33",0.6925,0.8818,0.6868,0.7086,0.5358
"Exp34",NA,NA,NA,NA,NA
"Exp35",NA,NA,NA,NA,NA
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.674,0.8818,0.647,0.8053,0.9976
"Exp38",NA,NA,NA,NA,NA
"Exp39",NA,NA,NA,NA,NA
"Exp40",NA,NA,NA,NA,NA
"Exp41",0.674,0.8818,0.9067,0.74,0.5417
"Exp42",0.674,0.9231,0.9067,0.9718,0.6795
"Exp43",0.674,0.5649,0.6903,0.6499,0.7785
"Exp44",NA,NA,NA,NA,NA
"Exp45",0.7336,0.6187,0.9067,0.6547,0.7481
"Exp46",0.709,0.5558,0.6416,0.6635,0.8056
"Exp47",NA,NA,NA,NA,NA
"Exp48",NA,NA,NA,NA,NA
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.6667,0.5524,0.6183,0.7693,0.6928
"Exp51",NA,NA,NA,NA,NA
"Exp52",NA,NA,NA,NA,NA
"Exp53",NA,NA,NA,NA,NA
"Exp54",0.688,0.5751,0.6358,0.6662,0.8056
"Exp55",NA,NA,NA,NA,NA
"Exp56",NA,NA,NA,NA,NA
"Exp57",NA,NA,NA,NA,NA
"Exp58",0.6754,0.6624,0.9278,0.5583,0.7097
"Exp59",0.7336,0.6257,0.9067,0.5833,0.7127
"Exp60",NA,NA,NA,NA,NA
"Exp61",NA,NA,NA,NA,NA
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.7336,0.5254,0.9067,0.7977,0.7593
"Exp64",NA,NA,NA,NA,NA
"Exp65",NA,NA,NA,NA,NA
"Exp66",NA,NA,NA,NA,NA
"Exp67",0.688,0.6391,0.9067,0.5913,0.796
"Exp68",NA,NA,NA,NA,NA
"Exp69",NA,NA,NA,NA,NA
"Exp70",NA,NA,NA,NA,NA
"Exp71",0.6943,0.5187,0.9067,0.5951,0.9758
"Exp72",0.6586,0.7004,0.9066,0.983,0.9761
"Exp73",0.7808,0.663,0.6574,0.66,0.5816
"Exp74",0.631,0.7394,0.9279,0.983,0.9866
"Exp75",0.688,0.8636,0.8854,0.9237,0.6565
"Exp76",NA,NA,NA,NA,NA
"Exp77",NA,NA,NA,NA,NA
"Exp78",NA,NA,NA,NA,NA
"Exp79",NA,NA,NA,NA,NA
"Exp80",NA,NA,NA,NA,NA
"Exp81",NA,NA,NA,NA,NA
"Exp82",NA,NA,NA,NA,NA
"Exp83",NA,NA,NA,NA,NA
"Exp84",NA,NA,NA,NA,NA
"Exp85",NA,NA,NA,NA,NA
"Exp86",NA,NA,NA,NA,NA
"Exp87",NA,NA,NA,NA,NA
