"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.533,0.0929,0,0.5697,0.6609
"Exp02",0.5489,0.2835,0,0.5155,0.8177
"Exp03",0.533,0.0929,0,0.5697,0.6609
"Exp04",0.5489,0.2835,0,0.5155,0.8177
"Exp05",0,0,NA,0,0
"Exp06",0,0,NA,0,0
"Exp07",0.1764,-0.0496,0,0.5911,0.3545
"Exp08",0,0,NA,0,0
"Exp09",0,0,NA,0,0
"Exp10",0.5154,-0.0728,0,0.5867,0.555
"Exp11",0,0,NA,0,0
"Exp12",0,0,NA,0,0
"Exp13",0.5414,-0.0728,0,0.5883,0.5561
"Exp14",0,0,NA,0,0
"Exp15",0,0,NA,0,0
"Exp16",0.564,-0.0699,0,0.8584,0.643
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.6079,0.3236,0,0.2956,0.0884
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.6445,0.2781,0,0.2724,0.0832
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.6445,0.3129,0,0.3027,0.0738
"Exp25",NA,NA,NA,NA,NA
"Exp26",NA,NA,NA,NA,NA
"Exp27",NA,NA,NA,NA,NA
"Exp28",0.5368,0.2923,0,0.283,0.084
"Exp29",0.5506,0.3489,0,0.2871,0.085
"Exp30",0.6445,0.3722,0,0.2543,0.0974
"Exp31",NA,NA,NA,NA,NA
"Exp32",0.545,0.3664,0,0.2494,0.0552
"Exp33",0.558,0.722,0,0.2952,0.1035
"Exp34",NA,NA,NA,NA,NA
"Exp35",NA,NA,NA,NA,NA
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.5368,0.722,0,0.4308,0.9842
"Exp38",NA,NA,NA,NA,NA
"Exp39",NA,NA,NA,NA,NA
"Exp40",NA,NA,NA,NA,NA
"Exp41",0.5368,0.722,0,0.334,0.1074
"Exp42",0.5368,0.8104,0,0.8595,0.1624
"Exp43",0.5368,0.3069,0,0.2476,0.246
"Exp44",NA,NA,NA,NA,NA
"Exp45",0.6445,0.3304,0,0.2519,0.2703
"Exp46",0.6104,0.302,0,0.2602,0.3263
"Exp47",NA,NA,NA,NA,NA
"Exp48",NA,NA,NA,NA,NA
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.5328,0.2762,0,0.3822,0.1553
"Exp51",NA,NA,NA,NA,NA
"Exp52",NA,NA,NA,NA,NA
"Exp53",NA,NA,NA,NA,NA
"Exp54",0.581,0.2979,0,0.2627,0.3263
"Exp55",NA,NA,NA,NA,NA
"Exp56",NA,NA,NA,NA,NA
"Exp57",NA,NA,NA,NA,NA
"Exp58",0.5338,0.4018,0,0.179,0.1483
"Exp59",0.6445,0.3579,0,0.1971,0.1731
"Exp60",NA,NA,NA,NA,NA
"Exp61",NA,NA,NA,NA,NA
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.6445,0.2538,0,0.4246,0.2966
"Exp64",NA,NA,NA,NA,NA
"Exp65",NA,NA,NA,NA,NA
"Exp66",NA,NA,NA,NA,NA
"Exp67",0.581,0.3796,0,0.2206,0.3115
"Exp68",NA,NA,NA,NA,NA
"Exp69",NA,NA,NA,NA,NA
"Exp70",NA,NA,NA,NA,NA
"Exp71",0.5573,0.2554,0,0.2156,0.8177
"Exp72",0.5134,0.1828,0,0.9187,0.82
"Exp73",0.7075,0.3951,0,0.2415,0.1141
"Exp74",0.4928,0.1729,0,0.9187,0.9053
"Exp75",0.5506,0.7,0,0.6965,0.1342
"Exp76",0.5018,0.4722,0,0.7305,0.9045
"Exp77",0.5368,0.7378,0,0.3575,0.1372
"Exp78",0.5452,-0.0367,0,0.8589,0.5518
"Exp79",0.5084,0.7938,0,0.9176,0.7482
"Exp80",NA,NA,NA,NA,NA
"Exp81",NA,NA,NA,NA,NA
"Exp82",NA,NA,NA,NA,NA
"Exp83",NA,NA,NA,NA,NA
"Exp84",NA,NA,NA,NA,NA
"Exp85",NA,NA,NA,NA,NA
"Exp86",NA,NA,NA,NA,NA
"Exp87",NA,NA,NA,NA,NA
