"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.5676,0.6624,1,0.9316,0.9376
"Exp02",0.5909,0.7941,1,0.9303,0.9579
"Exp03",0.5676,0.6624,1,0.9316,0.9376
"Exp04",0.5909,0.7941,1,0.9303,0.9579
"Exp05",0.2552,0.6113,1,0.7867,0.8513
"Exp06",0.2552,0.6113,1,0.7867,0.8513
"Exp07",0.3385,0.5948,1,0.8796,0.8839
"Exp08",0.2552,0.6113,1,0.7867,0.8513
"Exp09",0.2552,0.6113,1,0.7867,0.8513
"Exp10",0.6274,0.5839,1,0.8794,0.935
"Exp11",0.2552,0.6113,1,0.7867,0.8513
"Exp12",0.2552,0.6113,1,0.7867,0.8513
"Exp13",0.5793,0.5839,1,0.8795,0.935
"Exp14",0.2552,0.6113,1,0.7867,0.8513
"Exp15",0.2552,0.6113,1,0.7867,0.8513
"Exp16",0.579,0.5852,1,0.9562,0.9552
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.7192,0.9442,1,0.9605,0.9321
"Exp21",NA,NA,NA,NA,NA
"Exp22",0.7471,0.9081,1,0.9585,0.9288
"Exp23",NA,NA,NA,NA,NA
"Exp24",0.7471,0.9225,1,0.961,0.9229
"Exp25",NA,NA,NA,NA,NA
"Exp26",NA,NA,NA,NA,NA
"Exp27",NA,NA,NA,NA,NA
"Exp28",0.5808,0.9211,1,0.9594,0.9294
"Exp29",0.5742,0.9456,1,0.9492,0.9302
"Exp30",0.7471,0.9203,1,0.9568,0.9304
"Exp31",NA,NA,NA,NA,NA
"Exp32",0.5755,0.9144,1,0.9701,0.9062
"Exp33",0.5807,0.9378,1,0.9503,0.9459
"Exp34",NA,NA,NA,NA,NA
"Exp35",NA,NA,NA,NA,NA
"Exp36",NA,NA,NA,NA,NA
"Exp37",0.5808,0.9378,1,0.9628,1
"Exp38",NA,NA,NA,NA,NA
"Exp39",NA,NA,NA,NA,NA
"Exp40",NA,NA,NA,NA,NA
"Exp41",0.5808,0.9378,1,0.9549,0.9478
"Exp42",0.5808,0.9494,1,0.9563,0.937
"Exp43",0.5808,0.9275,1,0.9561,0.9384
"Exp44",NA,NA,NA,NA,NA
"Exp45",0.7471,0.8784,1,0.9566,0.9727
"Exp46",0.715,0.9344,1,0.9574,0.964
"Exp47",NA,NA,NA,NA,NA
"Exp48",NA,NA,NA,NA,NA
"Exp49",NA,NA,NA,NA,NA
"Exp50",0.5937,0.8849,1,0.9659,0.9268
"Exp51",NA,NA,NA,NA,NA
"Exp52",NA,NA,NA,NA,NA
"Exp53",NA,NA,NA,NA,NA
"Exp54",0.6872,0.8905,1,0.9576,0.964
"Exp55",NA,NA,NA,NA,NA
"Exp56",NA,NA,NA,NA,NA
"Exp57",NA,NA,NA,NA,NA
"Exp58",0.5673,0.9296,1,0.9506,0.9166
"Exp59",0.7471,0.917,1,0.9539,0.9297
"Exp60",NA,NA,NA,NA,NA
"Exp61",NA,NA,NA,NA,NA
"Exp62",NA,NA,NA,NA,NA
"Exp63",0.7471,0.8823,1,0.9678,0.9827
"Exp64",NA,NA,NA,NA,NA
"Exp65",NA,NA,NA,NA,NA
"Exp66",NA,NA,NA,NA,NA
"Exp67",0.6872,0.9339,1,0.9781,0.963
"Exp68",NA,NA,NA,NA,NA
"Exp69",NA,NA,NA,NA,NA
"Exp70",NA,NA,NA,NA,NA
"Exp71",0.5725,0.8968,1,0.9676,0.9579
"Exp72",0.5633,0.676,1,0.9776,0.958
"Exp73",0.7949,0.9151,1,0.941,0.9382
"Exp74",0.5909,0.6599,1,0.9776,0.9785
"Exp75",0.5742,0.968,1,0.9708,0.9265
"Exp76",0.5526,0.7654,1,0.9161,0.9785
"Exp77",0.5808,0.9306,1,0.9572,0.9234
"Exp78",0.5772,0.6007,1,0.9562,0.9922
"Exp79",0.5814,0.957,1,0.9776,0.9979
"Exp80",NA,NA,NA,NA,NA
"Exp81",NA,NA,NA,NA,NA
"Exp82",NA,NA,NA,NA,NA
"Exp83",NA,NA,NA,NA,NA
"Exp84",NA,NA,NA,NA,NA
"Exp85",NA,NA,NA,NA,NA
"Exp86",NA,NA,NA,NA,NA
"Exp87",NA,NA,NA,NA,NA
