"numMicroClusters","numMacroClusters","numClasses","SSQ","precision","purity","cRand"
170,3,3,5.81302794506014,0.331616226658081,0.685567010309278,0.00904980437580142
269,3,3,6.52064433411736,0.332302618016904,0.686868686868687,-0.00246025043146182
322,3,3,7.12892020956822,0.335394763966193,0.696969696969697,-0.000479050742528634
361,3,3,5.60497809820967,0.327070707070707,0.35,0
352,3,3,3.3709169752893,0.576296857251041,0.870975378787879,0.51982546766201
