"ExpID","off1","off2","off3","off4","off5"
"Exp01",0.8671,0.8768,0.9409,0.8913,0.8738
"Exp02",0.7661,0.8249,0.9467,0.8941,0.9416
"Exp03",0.8671,0.8768,0.9409,0.8913,0.8738
"Exp04",0.7661,0.8249,0.9467,0.8941,0.9416
"Exp05",NA,NA,NA,NA,NA
"Exp06",NA,NA,NA,NA,NA
"Exp07",NA,NA,NA,NA,NA
"Exp08",NA,NA,NA,NA,NA
"Exp09",NA,NA,NA,NA,NA
"Exp10",NA,NA,NA,NA,NA
"Exp11",NA,NA,NA,NA,NA
"Exp12",NA,NA,NA,NA,NA
"Exp13",0.866,0.9416,0.9185,0.8877,0.922
"Exp14",NA,NA,NA,NA,NA
"Exp15",NA,NA,NA,NA,NA
"Exp16",0.8655,0.902,0.9185,0.9229,0.922
"Exp17",NA,NA,NA,NA,NA
"Exp18",NA,NA,NA,NA,NA
"Exp19",NA,NA,NA,NA,NA
"Exp20",0.8655,0.9416,0.8812,0.9228,0.904
"Exp21",0.8496,0.9416,0.9185,0.9234,0.904
"Exp22",0.8492,0.9416,0.9185,0.9228,0.904
"Exp23",0.8496,0.9416,0.9185,0.9234,0.904
"Exp24",0.8492,0.9416,0.9183,0.9228,0.904
"Exp25",0.8655,0.9416,0.9185,0.9234,0.904
"Exp26",0.8492,0.9416,0.9185,0.9228,0.904
"Exp27",0.8492,0.9416,0.9185,0.9228,0.904
"Exp28",0.8655,0.9416,0.8995,0.9228,0.904
"Exp29",0.8655,0.9416,0.9185,0.9234,0.904
"Exp30",0.8225,0.9626,0.8622,0.9228,0.9211
"Exp31",0.8523,0.9626,0.8441,0.9228,0.8857
"Exp32",0.8523,0.9626,0.8441,0.9228,0.8857
"Exp33",0.8655,0.9416,0.8637,0.9414,0.904
"Exp34",0.6466,0.6491,0.938,0.9414,0.904
"Exp35",0.8492,0.9416,0.938,0.9228,0.904
"Exp36",0.6466,0.9416,0.938,0.6467,0.904
"Exp37",0.8492,0.6543,0.938,0.9228,0.904
"Exp38",0.8655,0.9416,0.6408,0.9414,0.904
"Exp39",0.8492,0.9416,0.6408,0.9228,0.904
"Exp40",0.8492,0.9416,0.938,0.6528,0.904
"Exp41",0.8655,0.9416,0.9185,0.9414,0.904
"Exp42",0.8655,0.9416,0.938,0.9414,0.644
"Exp43",0.8225,0.9626,0.8451,0.9228,0.646
"Exp44",0.8523,0.9626,0.8441,0.9228,0.646
"Exp45",0.8523,0.9626,0.8441,0.6779,0.8857
"Exp46",0.883,0.9218,0.8441,0.9234,0.904
"Exp47",0.883,0.9626,0.8622,0.9234,0.8873
"Exp48",0.9026,0.9626,0.6349,0.9235,0.9043
"Exp49",0.9204,0.9626,0.8451,0.9416,0.922
"Exp50",0.889,0.9626,0.7163,0.9235,0.904
"Exp51",0.9026,0.7061,0.8802,0.9026,0.904
"Exp52",0.9026,0.9626,0.8623,0.9235,0.922
"Exp53",0.8883,0.9626,0.8618,0.9235,0.922
"Exp54",0.8496,0.9626,0.8441,0.9234,0.922
"Exp55",0.9034,0.9626,0.8802,0.9026,0.904
"Exp56",0.9034,0.9626,0.8451,0.9228,0.9211
"Exp57",0.8848,0.9626,0.8441,0.9228,0.9211
"Exp58",0.8848,0.9626,0.8441,0.9228,0.9211
"Exp59",0.883,0.6577,0.8441,0.9234,0.922
"Exp60",0.9005,0.9626,0.6354,0.6678,0.8873
"Exp61",0.9034,0.6543,0.7465,0.9058,0.922
"Exp62",0.9204,0.9418,0.831,0.8728,0.9043
"Exp63",0.9034,0.9626,0.9384,0.6574,0.922
"Exp64",0.9204,0.9626,0.8441,0.9058,0.7384
"Exp65",0.9034,0.9626,0.8809,0.9058,0.922
"Exp66",0.9034,0.9626,0.7465,0.9058,0.922
"Exp67",0.883,0.9626,0.8441,0.9234,0.922
"Exp68",0.804,0.9626,0.66,0.8857,0.7384
"Exp69",0.9034,0.9626,0.8451,0.9228,0.8857
"Exp70",0.8848,0.9626,0.92,0.9228,0.9211
"Exp71",0.8523,0.9626,0.92,0.6779,0.9211
"Exp72",0.8848,0.9215,0.9378,0.9235,0.904
"Exp73",0.9026,0.9215,0.9001,0.9047,0.9218
"Exp74",0.9026,0.9626,0.9381,0.9058,0.904
"Exp75",0.8655,0.902,0.9185,0.9414,0.904
"Exp76",0.8858,0.8981,0.8801,0.9051,0.8836
"Exp77",0.8848,0.8833,0.8993,0.6481,0.9028
"Exp78",0.8496,0.9448,0.938,0.9229,0.904
"Exp79",0.8655,0.6543,0.9381,0.9416,0.921
"Exp80",0.8655,0.9416,0.8812,0.9228,0.904
"Exp81",0.8661,0.9026,0.595,0.6921,0.7766
"Exp82",0.8655,0.9416,0.9185,0.9229,0.904
"Exp83",0.8661,0.9026,0.595,0.9401,0.7766
"Exp84",0.8492,0.9626,0.8637,0.9414,0.904
"Exp85",0.8661,0.9026,0.5952,0.6921,0.7766
"Exp86",0.8655,0.9416,0.9381,0.9229,0.9218
"Exp87",0.8661,0.9026,0.5952,0.9401,0.7766
