"ExpID","off1","off2","off3","off4","off5"
"Exp01",1.4183,1.0451,1.3776,1.0721,1.1711
"Exp02",1.4578,1.1282,1.3194,1.1319,1.1258
"Exp03",1.4183,1.0451,1.3776,1.0721,1.1711
"Exp04",1.4578,1.1282,1.3194,1.1319,1.1258
"Exp05",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp06",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp07",6.951,5.9096,6.3373,6.1378,6.1104
"Exp08",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp09",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp10",4.0564,5.2023,5.7658,4.4104,4.7415
"Exp11",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp12",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp13",1.2845,1.0915,1.3337,1.1369,1.1405
"Exp14",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp15",6.9575,5.8953,6.3512,6.0964,6.0476
"Exp16",1.2778,1.08,1.3163,1.1314,1.138
"Exp17",6.9412,5.9311,6.3132,6.1189,6.0553
"Exp18",6.9412,5.9311,6.3132,6.1189,6.0553
"Exp19",6.9412,5.9311,6.3132,6.1189,6.0553
"Exp20",1.2784,1.0388,1.2685,0.9901,1.1009
"Exp21",1.2843,1.052,1.2706,1.0017,1.1221
"Exp22",1.2713,1.0495,1.27,0.99,1.1048
"Exp23",1.2996,1.0509,1.2693,1.006,1.1251
"Exp24",1.2707,1.0492,1.2699,0.9897,1.1047
"Exp25",1.277,1.0561,1.2691,0.9902,1.1059
"Exp26",1.2701,1.0493,1.2689,0.9895,1.1048
"Exp27",1.2702,1.0495,1.2698,0.9894,1.1049
"Exp28",1.2758,1.0387,1.2676,0.9901,1.1008
"Exp29",1.2785,1.056,1.269,0.9904,1.1091
"Exp30",1.3134,1.046,1.2998,1.0165,1.2051
"Exp31",1.2944,1.0477,1.2731,1.0115,1.2556
"Exp32",1.2947,1.0477,1.2745,1.0115,1.2556
"Exp33",1.2559,1.0341,1.2538,0.9809,1.0968
"Exp34",2.5684,2.3634,1.2796,0.9949,1.1237
"Exp35",1.2547,1.0366,1.2838,0.9827,1.0999
"Exp36",2.5861,1.0393,1.2795,2.0767,1.1235
"Exp37",1.2549,2.3602,1.2837,0.9828,1.1
"Exp38",1.2597,1.0426,2.5063,0.982,1.1015
"Exp39",1.2544,1.0365,2.5046,0.9827,1.0999
"Exp40",1.2549,1.0366,1.2835,2.0827,1.1002
"Exp41",1.256,1.0341,1.2664,0.9815,1.0968
"Exp42",1.2597,1.0425,1.2869,0.9821,2.4375
"Exp43",1.2881,1.0473,1.3086,1.0094,2.4733
"Exp44",1.2749,1.0462,1.268,1.0084,2.492
"Exp45",1.2753,1.0462,1.269,2.1306,1.2337
"Exp46",1.3304,1.0636,1.263,1.0151,1.1472
"Exp47",1.3311,1.0717,1.3104,1.0665,1.2288
"Exp48",1.4244,1.0399,2.5753,1.0662,1.2149
"Exp49",1.5502,1.0557,1.2975,1.0736,1.1809
"Exp50",1.4739,1.0438,2.761,1.0536,1.1445
"Exp51",1.3615,2.4487,1.2695,1.3384,1.1595
"Exp52",1.3615,1.0605,1.3041,1.0518,1.2029
"Exp53",1.4286,1.0398,1.2792,1.0589,1.2032
"Exp54",1.3023,1.0376,1.2635,1.0498,1.2019
"Exp55",1.3863,1.07,1.2684,1.4525,1.1571
"Exp56",1.3088,1.0437,1.2956,1.0365,1.1954
"Exp57",1.2883,1.0447,1.2756,1.0383,1.1932
"Exp58",1.2888,1.044,1.2761,1.0386,1.2425
"Exp59",1.3055,2.3697,1.2786,1.0138,1.1383
"Exp60",1.3192,1.088,2.5148,2.1164,1.2155
"Exp61",1.3953,2.3939,2.0861,1.0692,1.1368
"Exp62",1.4695,1.0809,1.2925,1.1109,1.2056
"Exp63",1.3924,1.0412,1.4106,2.1422,1.1362
"Exp64",1.329,1.1545,1.2701,1.3066,2.645
"Exp65",1.3442,1.0391,1.3757,1.067,1.1396
"Exp66",1.4491,1.0395,2.0943,1.0607,1.1363
"Exp67",1.3036,1.0376,1.2659,1.0178,1.148
"Exp68",1.451,1.152,2.5366,1.8021,2.6396
"Exp69",1.3154,1.0485,1.3025,1.0201,1.209
"Exp70",1.2742,1.0507,1.3072,1.0185,1.1985
"Exp71",1.2706,1.0498,1.3069,2.118,1.1983
"Exp72",1.333,1.0786,1.3212,1.1717,1.2025
"Exp73",1.3371,1.0555,1.2879,1.0095,1.1183
"Exp74",1.3402,1.0648,1.3018,1.0713,1.1142
"Exp75",1.2724,1.0801,1.28,1.0722,1.1399
"Exp76",1.3163,1.0943,1.2765,1.1822,1.307
"Exp77",1.2971,1.0651,1.3294,2.0747,1.1407
"Exp78",1.3056,1.0632,1.2843,1.1107,1.1189
"Exp79",1.2714,2.3564,1.2898,1.0688,1.1121
"Exp80",1.2731,1.0395,1.2678,0.989,1.1003
"Exp81",2.298,1.1684,4.4099,2.4341,2.1271
"Exp82",1.2812,1.0527,1.2828,1.0879,1.1238
"Exp83",2.298,1.1684,4.4099,1.5926,2.1271
"Exp84",1.2526,1.0287,1.2525,0.9806,1.096
"Exp85",2.2263,1.1585,4.1874,2.4274,2.0945
"Exp86",1.2806,1.0425,1.2776,1.094,1.1313
"Exp87",2.2263,1.1585,4.1874,1.5818,2.0945
